ProductKey,OrderDateKey,DueDateKey,ShipDateKey,ResellerKey,EmployeeKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
415,20121028,20121109,20121104,328,281,1,100,4,SO50208,17,1,4,198.036,792.144,0.0,0.0,146.5466,586.1864,792.144,63.3715,19.8036,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
286,20121028,20121109,20121104,328,281,1,100,4,SO50208,18,1,6,183.9382,1103.6292,0.0,0.0,170.1428,1020.8568,1103.6292,88.2903,27.5907,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
464,20121028,20121109,20121104,328,281,1,100,4,SO50208,19,1,3,14.1289,42.3867,0.0,0.0,9.7136,29.1408,42.3867,3.3909,1.0597,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
379,20121028,20121109,20121104,328,281,1,100,4,SO50208,20,1,6,1308.9375,7853.625,0.0,0.0,1320.6838,7924.1028,7853.625,628.29,196.3406,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
370,20121028,20121109,20121104,328,281,1,100,4,SO50208,21,1,1,1466.01,1466.01,0.0,0.0,1518.7864,1518.7864,1466.01,117.2808,36.6503,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
271,20121028,20121109,20121104,328,281,1,100,4,SO50208,22,1,4,202.332,809.328,0.0,0.0,187.1571,748.6284,809.328,64.7462,20.2332,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
375,20121028,20121109,20121104,328,281,1,100,4,SO50208,23,1,4,1308.9375,5235.75,0.0,0.0,1320.6838,5282.7352,5235.75,418.86,130.8938,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
458,20121028,20121109,20121104,328,281,1,100,4,SO50208,24,1,7,44.994,314.958,0.0,0.0,30.9334,216.5338,314.958,25.1966,7.874,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
339,20121028,20121109,20121104,328,281,1,100,4,SO50208,25,1,4,469.794,1879.176,0.0,0.0,486.7066,1946.8264,1879.176,150.3341,46.9794,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
414,20121028,20121109,20121104,328,281,1,100,4,SO50208,26,1,6,149.031,894.186,0.0,0.0,110.2829,661.6974,894.186,71.5349,22.3547,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
383,20121028,20121109,20121104,328,281,1,100,4,SO50208,27,1,2,600.2625,1200.525,0.0,0.0,605.6492,1211.2984,1200.525,96.042,30.0131,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
216,20121028,20121109,20121104,328,281,1,100,4,SO50208,28,1,5,20.1865,100.9325,0.0,0.0,13.8782,69.391,100.9325,8.0746,2.5233,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
456,20121028,20121109,20121104,328,281,1,100,4,SO50208,29,1,3,44.994,134.982,0.0,0.0,30.9334,92.8002,134.982,10.7986,3.3746,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
341,20121028,20121109,20121104,328,281,1,100,4,SO50208,30,1,4,469.794,1879.176,0.0,0.0,486.7066,1946.8264,1879.176,150.3341,46.9794,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
323,20121028,20121109,20121104,328,281,1,100,4,SO50208,31,1,2,469.794,939.588,0.0,0.0,486.7066,973.4132,939.588,75.167,23.4897,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
221,20121028,20121109,20121104,328,281,1,100,4,SO50208,32,1,4,20.1865,80.746,0.0,0.0,13.8782,55.5128,80.746,6.4597,2.0187,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
263,20121028,20121109,20121104,328,281,1,100,4,SO50208,33,1,4,202.332,809.328,0.0,0.0,187.1571,748.6284,809.328,64.7462,20.2332,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
325,20121028,20121109,20121104,328,281,1,100,4,SO50208,34,1,1,469.794,469.794,0.0,0.0,486.7066,486.7066,469.794,37.5835,11.7449,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
435,20121028,20121109,20121104,328,281,1,100,4,SO50208,35,1,5,324.4527,1622.2635,0.0,0.0,300.1188,1500.594,1622.2635,129.7811,40.5566,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
273,20121028,20121109,20121104,328,281,1,100,4,SO50208,36,1,2,202.332,404.664,0.0,0.0,187.1571,374.3142,404.664,32.3731,10.1166,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
329,20121028,20121109,20121104,328,281,1,100,4,SO50208,37,1,5,469.794,2348.97,0.0,0.0,486.7066,2433.533,2348.97,187.9176,58.7243,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
422,20121028,20121109,20121104,328,281,1,100,4,SO50208,38,1,5,67.539,337.695,0.0,0.0,49.9789,249.8945,337.695,27.0156,8.4424,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
368,20121028,20121109,20121104,328,281,1,100,4,SO50208,39,1,6,1466.01,8796.06,0.0,0.0,1518.7864,9112.7184,8796.06,703.6848,219.9015,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
337,20121028,20121109,20121104,328,281,1,100,4,SO50208,40,1,8,469.794,3758.352,0.0,0.0,486.7066,3893.6528,3758.352,300.6682,93.9588,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
343,20121028,20121109,20121104,328,281,1,100,4,SO50208,41,1,7,469.794,3288.558,0.0,0.0,486.7066,3406.9462,3288.558,263.0846,82.214,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
371,20121028,20121109,20121104,328,281,1,100,4,SO50208,42,1,5,1308.9375,6544.6875,0.0,0.0,1320.6838,6603.419,6544.6875,523.575,163.6172,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
433,20121028,20121109,20121104,328,281,1,100,4,SO50208,43,1,6,324.4527,1946.7162,0.0,0.0,300.1188,1800.7128,1946.7162,155.7373,48.6679,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
369,20121028,20121109,20121104,328,281,1,100,4,SO50208,44,1,3,1466.01,4398.03,0.0,0.0,1518.7864,4556.3592,4398.03,351.8424,109.9508,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
460,20121028,20121109,20121104,328,281,1,100,4,SO50208,45,1,5,53.994,269.97,0.0,0.0,37.1209,185.6045,269.97,21.5976,6.7493,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
224,20121028,20121109,20121104,328,281,1,100,4,SO50208,46,1,2,5.1865,10.373,0.0,0.0,5.2297,10.4594,10.373,0.8298,0.2593,6993-49B4-8B,PO15689114248,2012-10-28,2012-11-09,2012-11-04
396,20121028,20121109,20121104,487,293,1,100,1,SO50209,1,1,1,74.838,74.838,0.0,0.0,55.3801,55.3801,74.838,5.987,1.871,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
461,20121028,20121109,20121104,487,293,1,100,1,SO50209,2,1,4,53.994,215.976,0.0,0.0,37.1209,148.4836,215.976,17.2781,5.3994,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
356,20121028,20121109,20121104,487,293,1,100,1,SO50209,3,1,2,1242.8518,2485.7036,0.0,0.0,1117.8559,2235.7118,2485.7036,198.8563,62.1426,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
393,20121028,20121109,20121104,487,293,1,100,1,SO50209,4,1,3,137.694,413.082,0.0,0.0,101.8936,305.6808,413.082,33.0466,10.3271,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
454,20121028,20121109,20121104,487,293,1,100,1,SO50209,5,1,8,35.994,287.952,0.0,0.0,24.7459,197.9672,287.952,23.0362,7.1988,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
447,20121028,20121109,20121104,487,293,1,100,1,SO50209,6,1,5,15.0,75.0,0.0,0.0,10.3125,51.5625,75.0,6.0,1.875,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
469,20121028,20121109,20121104,487,293,1,100,1,SO50209,7,1,4,22.794,91.176,0.0,0.0,15.6709,62.6836,91.176,7.2941,2.2794,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
448,20121028,20121109,20121104,487,293,1,100,1,SO50209,8,1,5,11.994,59.97,0.0,0.0,8.2459,41.2295,59.97,4.7976,1.4993,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
365,20121028,20121109,20121104,487,293,1,100,1,SO50209,9,1,3,647.994,1943.982,0.0,0.0,598.4354,1795.3062,1943.982,155.5186,48.5996,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
462,20121028,20121109,20121104,487,293,1,100,1,SO50209,10,1,3,14.1289,42.3867,0.0,0.0,9.7136,29.1408,42.3867,3.3909,1.0597,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
305,20121028,20121109,20121104,487,293,1,100,1,SO50209,11,1,1,736.1455,736.1455,0.0,0.0,653.6971,653.6971,736.1455,58.8916,18.4036,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
354,20121028,20121109,20121104,487,293,1,100,1,SO50209,12,1,2,1242.8518,2485.7036,0.0,0.0,1117.8559,2235.7118,2485.7036,198.8563,62.1426,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
362,20121028,20121109,20121104,487,293,1,100,1,SO50209,13,1,3,1229.4589,3688.3767,0.0,0.0,1105.81,3317.43,3688.3767,295.0701,92.2094,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
457,20121028,20121109,20121104,487,293,1,100,1,SO50209,14,1,1,44.994,44.994,0.0,0.0,30.9334,30.9334,44.994,3.5995,1.1249,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
410,20121028,20121109,20121104,487,293,1,100,1,SO50209,15,1,2,36.447,72.894,0.0,0.0,26.9708,53.9416,72.894,5.8315,1.8224,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
366,20121028,20121109,20121104,487,293,1,100,1,SO50209,16,1,3,647.994,1943.982,0.0,0.0,598.4354,1795.3062,1943.982,155.5186,48.5996,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
458,20121028,20121109,20121104,487,293,1,100,1,SO50209,17,1,8,44.994,359.952,0.0,0.0,30.9334,247.4672,359.952,28.7962,8.9988,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
236,20121028,20121109,20121104,487,293,1,100,1,SO50209,18,1,6,28.8404,173.0424,0.0,0.0,29.0807,174.4842,173.0424,13.8434,4.3261,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
213,20121028,20121109,20121104,487,293,1,100,1,SO50209,19,1,7,20.1865,141.3055,0.0,0.0,13.8782,97.1474,141.3055,11.3044,3.5326,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
428,20121028,20121109,20121104,487,293,1,100,1,SO50209,20,1,4,209.256,837.024,0.0,0.0,185.8193,743.2772,837.024,66.9619,20.9256,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
364,20121028,20121109,20121104,487,293,1,100,1,SO50209,21,1,1,647.994,647.994,0.0,0.0,598.4354,598.4354,647.994,51.8395,16.1999,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
233,20121028,20121109,20121104,487,293,1,100,1,SO50209,22,1,4,28.8404,115.3616,0.0,0.0,29.0807,116.3228,115.3616,9.2289,2.884,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
470,20121028,20121109,20121104,487,293,1,100,1,SO50209,23,1,6,22.794,136.764,0.0,0.0,15.6709,94.0254,136.764,10.9411,3.4191,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
459,20121028,20121109,20121104,487,293,1,100,1,SO50209,24,1,4,53.994,215.976,0.0,0.0,37.1209,148.4836,215.976,17.2781,5.3994,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
216,20121028,20121109,20121104,487,293,1,100,1,SO50209,25,1,4,20.1865,80.746,0.0,0.0,13.8782,55.5128,80.746,6.4597,2.0187,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
397,20121028,20121109,20121104,487,293,1,100,1,SO50209,26,1,3,24.2945,72.8835,0.0,0.0,17.978,53.934,72.8835,5.8307,1.8221,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
409,20121028,20121109,20121104,487,293,1,100,1,SO50209,27,1,3,209.256,627.768,0.0,0.0,185.8193,557.4579,627.768,50.2214,15.6942,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
399,20121028,20121109,20121104,487,293,1,100,1,SO50209,28,1,5,33.7745,168.8725,0.0,0.0,24.9932,124.966,168.8725,13.5098,4.2218,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
297,20121028,20121109,20121104,487,293,1,100,1,SO50209,29,1,2,736.1455,1472.291,0.0,0.0,653.6971,1307.3942,1472.291,117.7833,36.8073,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
464,20121028,20121109,20121104,487,293,1,100,1,SO50209,30,1,3,14.1289,42.3867,0.0,0.0,9.7136,29.1408,42.3867,3.3909,1.0597,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
289,20121028,20121109,20121104,487,293,1,100,1,SO50209,31,1,1,744.2727,744.2727,0.0,0.0,660.9142,660.9142,744.2727,59.5418,18.6068,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
466,20121028,20121109,20121104,487,293,1,100,1,SO50209,32,1,4,14.1289,56.5156,0.0,0.0,9.7136,38.8544,56.5156,4.5212,1.4129,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
230,20121028,20121109,20121104,487,293,1,100,1,SO50209,33,1,7,28.8404,201.8828,0.0,0.0,29.0807,203.5649,201.8828,16.1506,5.0471,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
308,20121028,20121109,20121104,487,293,1,100,1,SO50209,34,1,1,744.2727,744.2727,0.0,0.0,660.9142,660.9142,744.2727,59.5418,18.6068,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
453,20121028,20121109,20121104,487,293,1,100,1,SO50209,35,1,3,35.994,107.982,0.0,0.0,24.7459,74.2377,107.982,8.6386,2.6996,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
395,20121028,20121109,20121104,487,293,1,100,1,SO50209,36,1,2,61.374,122.748,0.0,0.0,45.4168,90.8336,122.748,9.8198,3.0687,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
294,20121028,20121109,20121104,487,293,1,100,1,SO50209,37,1,1,744.2727,744.2727,0.0,0.0,660.9142,660.9142,744.2727,59.5418,18.6068,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
445,20121028,20121109,20121104,487,293,1,100,1,SO50209,38,1,5,35.994,179.97,0.0,0.0,24.7459,123.7295,179.97,14.3976,4.4993,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
460,20121028,20121109,20121104,487,293,1,100,1,SO50209,39,1,8,53.994,431.952,0.0,0.0,37.1209,296.9672,431.952,34.5562,10.7988,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
358,20121028,20121109,20121104,487,293,1,100,1,SO50209,40,1,5,1229.4589,6147.2945,0.0,0.0,1105.81,5529.05,6147.2945,491.7836,153.6824,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
420,20121028,20121109,20121104,487,293,1,100,1,SO50209,41,1,4,141.615,566.46,0.0,0.0,104.7951,419.1804,566.46,45.3168,14.1615,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
221,20121028,20121109,20121104,487,293,1,100,1,SO50209,42,1,4,20.1865,80.746,0.0,0.0,13.8782,55.5128,80.746,6.4597,2.0187,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
456,20121028,20121109,20121104,487,293,1,100,1,SO50209,43,1,8,44.994,359.952,0.0,0.0,30.9334,247.4672,359.952,28.7962,8.9988,D138-4E7C-86,PO15573136083,2012-10-28,2012-11-09,2012-11-04
297,20121028,20121109,20121104,43,282,1,100,1,SO50210,1,1,3,736.1455,2208.4365,0.0,0.0,653.6971,1961.0913,2208.4365,176.6749,55.2109,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
360,20121028,20121109,20121104,43,282,1,100,1,SO50210,2,1,2,1229.4589,2458.9178,0.0,0.0,1105.81,2211.62,2458.9178,196.7134,61.4729,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
427,20121028,20121109,20121104,43,282,1,100,1,SO50210,3,1,1,209.256,209.256,0.0,0.0,185.8193,185.8193,209.256,16.7405,5.2314,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
469,20121028,20121109,20121104,43,282,1,100,1,SO50210,4,1,5,22.794,113.97,0.0,0.0,15.6709,78.3545,113.97,9.1176,2.8493,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
399,20121028,20121109,20121104,43,282,1,100,1,SO50210,5,1,2,33.7745,67.549,0.0,0.0,24.9932,49.9864,67.549,5.4039,1.6887,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
428,20121028,20121109,20121104,43,282,1,100,1,SO50210,6,1,4,209.256,837.024,0.0,0.0,185.8193,743.2772,837.024,66.9619,20.9256,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
364,20121028,20121109,20121104,43,282,1,100,1,SO50210,7,1,4,647.994,2591.976,0.0,0.0,598.4354,2393.7416,2591.976,207.3581,64.7994,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
468,20121028,20121109,20121104,43,282,1,100,1,SO50210,8,1,2,22.794,45.588,0.0,0.0,15.6709,31.3418,45.588,3.647,1.1397,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
420,20121028,20121109,20121104,43,282,1,100,1,SO50210,9,1,2,141.615,283.23,0.0,0.0,104.7951,209.5902,283.23,22.6584,7.0808,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
401,20121028,20121109,20121104,43,282,1,100,1,SO50210,10,1,3,65.6018,196.8054,0.0,0.0,48.5453,145.6359,196.8054,15.7444,4.9201,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
308,20121028,20121109,20121104,43,282,1,100,1,SO50210,11,1,1,744.2727,744.2727,0.0,0.0,660.9142,660.9142,744.2727,59.5418,18.6068,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
409,20121028,20121109,20121104,43,282,1,100,1,SO50210,12,1,2,209.256,418.512,0.0,0.0,185.8193,371.6386,418.512,33.481,10.4628,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
410,20121028,20121109,20121104,43,282,1,100,1,SO50210,13,1,2,36.447,72.894,0.0,0.0,26.9708,53.9416,72.894,5.8315,1.8224,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
419,20121028,20121109,20121104,43,282,1,100,1,SO50210,14,1,3,52.647,157.941,0.0,0.0,38.9588,116.8764,157.941,12.6353,3.9485,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
366,20121028,20121109,20121104,43,282,1,100,1,SO50210,15,1,7,647.994,4535.958,0.0,0.0,598.4354,4189.0478,4535.958,362.8766,113.399,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
411,20121028,20121109,20121104,43,282,1,100,1,SO50210,16,1,2,125.415,250.83,0.0,0.0,92.8071,185.6142,250.83,20.0664,6.2708,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
352,20121028,20121109,20121104,43,282,1,100,1,SO50210,17,1,2,1242.8518,2485.7036,0.0,0.0,1117.8559,2235.7118,2485.7036,198.8563,62.1426,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
447,20121028,20121109,20121104,43,282,1,100,1,SO50210,18,1,2,15.0,30.0,0.0,0.0,10.3125,20.625,30.0,2.4,0.75,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
459,20121028,20121109,20121104,43,282,1,100,1,SO50210,19,1,2,53.994,107.988,0.0,0.0,37.1209,74.2418,107.988,8.639,2.6997,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
354,20121028,20121109,20121104,43,282,1,100,1,SO50210,20,1,1,1242.8518,1242.8518,0.0,0.0,1117.8559,1117.8559,1242.8518,99.4281,31.0713,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
448,20121028,20121109,20121104,43,282,1,100,1,SO50210,21,1,3,11.994,35.982,0.0,0.0,8.2459,24.7377,35.982,2.8786,0.8996,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
421,20121028,20121109,20121104,43,282,1,100,1,SO50210,22,1,2,196.329,392.658,0.0,0.0,145.2835,290.567,392.658,31.4126,9.8165,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
358,20121028,20121109,20121104,43,282,1,100,1,SO50210,23,1,1,1229.4589,1229.4589,0.0,0.0,1105.81,1105.81,1229.4589,98.3567,30.7365,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
367,20121028,20121109,20121104,43,282,1,100,1,SO50210,24,1,2,647.994,1295.988,0.0,0.0,598.4354,1196.8708,1295.988,103.679,32.3997,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
362,20121028,20121109,20121104,43,282,1,100,1,SO50210,25,1,7,1229.4589,8606.2123,0.0,0.0,1105.81,7740.67,8606.2123,688.497,215.1553,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
456,20121028,20121109,20121104,43,282,1,100,1,SO50210,26,1,1,44.994,44.994,0.0,0.0,30.9334,30.9334,44.994,3.5995,1.1249,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
356,20121028,20121109,20121104,43,282,1,100,1,SO50210,27,1,5,1242.8518,6214.259,0.0,0.0,1117.8559,5589.2795,6214.259,497.1407,155.3565,6347-4C03-9B,PO15631112842,2012-10-28,2012-11-09,2012-11-04
325,20121028,20121109,20121104,377,283,1,100,3,SO50211,1,1,3,469.794,1409.382,0.0,0.0,486.7066,1460.1198,1409.382,112.7506,35.2346,75C4-45F3-AC,PO15254183241,2012-10-28,2012-11-09,2012-11-04
224,20121028,20121109,20121104,377,283,1,100,3,SO50211,2,1,2,5.1865,10.373,0.0,0.0,5.2297,10.4594,10.373,0.8298,0.2593,75C4-45F3-AC,PO15254183241,2012-10-28,2012-11-09,2012-11-04
323,20121028,20121109,20121104,377,283,1,100,3,SO50211,3,1,3,469.794,1409.382,0.0,0.0,486.7066,1460.1198,1409.382,112.7506,35.2346,75C4-45F3-AC,PO15254183241,2012-10-28,2012-11-09,2012-11-04
233,20121028,20121109,20121104,377,283,1,100,3,SO50211,4,1,1,28.8404,28.8404,0.0,0.0,29.0807,29.0807,28.8404,2.3072,0.721,75C4-45F3-AC,PO15254183241,2012-10-28,2012-11-09,2012-11-04
329,20121028,20121109,20121104,377,283,1,100,3,SO50211,5,1,3,469.794,1409.382,0.0,0.0,486.7066,1460.1198,1409.382,112.7506,35.2346,75C4-45F3-AC,PO15254183241,2012-10-28,2012-11-09,2012-11-04
458,20121028,20121109,20121104,377,283,1,100,3,SO50211,6,1,4,44.994,179.976,0.0,0.0,30.9334,123.7336,179.976,14.3981,4.4994,75C4-45F3-AC,PO15254183241,2012-10-28,2012-11-09,2012-11-04
456,20121028,20121109,20121104,377,283,1,100,3,SO50211,7,1,1,44.994,44.994,0.0,0.0,30.9334,30.9334,44.994,3.5995,1.1249,75C4-45F3-AC,PO15254183241,2012-10-28,2012-11-09,2012-11-04
327,20121028,20121109,20121104,377,283,1,100,3,SO50211,8,1,6,469.794,2818.764,0.0,0.0,486.7066,2920.2396,2818.764,225.5011,70.4691,75C4-45F3-AC,PO15254183241,2012-10-28,2012-11-09,2012-11-04
333,20121028,20121109,20121104,377,283,1,100,3,SO50211,9,1,2,469.794,939.588,0.0,0.0,486.7066,973.4132,939.588,75.167,23.4897,75C4-45F3-AC,PO15254183241,2012-10-28,2012-11-09,2012-11-04
422,20121028,20121109,20121104,377,283,1,100,3,SO50211,10,1,2,67.539,135.078,0.0,0.0,49.9789,99.9578,135.078,10.8062,3.377,75C4-45F3-AC,PO15254183241,2012-10-28,2012-11-09,2012-11-04
343,20121028,20121109,20121104,377,283,1,100,3,SO50211,11,1,3,469.794,1409.382,0.0,0.0,486.7066,1460.1198,1409.382,112.7506,35.2346,75C4-45F3-AC,PO15254183241,2012-10-28,2012-11-09,2012-11-04
469,20121028,20121109,20121104,207,285,1,100,5,SO50212,1,1,4,22.794,91.176,0.0,0.0,15.6709,62.6836,91.176,7.2941,2.2794,BDB8-4FEA-94,PO15051162285,2012-10-28,2012-11-09,2012-11-04
360,20121028,20121109,20121104,207,285,1,100,5,SO50212,2,1,2,1229.4589,2458.9178,0.0,0.0,1105.81,2211.62,2458.9178,196.7134,61.4729,BDB8-4FEA-94,PO15051162285,2012-10-28,2012-11-09,2012-11-04
224,20121028,20121109,20121104,207,285,1,100,5,SO50212,3,1,1,5.1865,5.1865,0.0,0.0,5.2297,5.2297,5.1865,0.4149,0.1297,BDB8-4FEA-94,PO15051162285,2012-10-28,2012-11-09,2012-11-04
468,20121028,20121109,20121104,207,285,1,100,5,SO50212,4,1,1,22.794,22.794,0.0,0.0,15.6709,15.6709,22.794,1.8235,0.5699,BDB8-4FEA-94,PO15051162285,2012-10-28,2012-11-09,2012-11-04
470,20121028,20121109,20121104,207,285,2,100,5,SO50212,5,1,12,22.0342,264.4104,0.02,5.2882,15.6709,188.0508,259.1222,20.7298,6.4781,BDB8-4FEA-94,PO15051162285,2012-10-28,2012-11-09,2012-11-04
233,20121028,20121109,20121104,207,285,1,100,5,SO50212,6,1,3,28.8404,86.5212,0.0,0.0,29.0807,87.2421,86.5212,6.9217,2.163,BDB8-4FEA-94,PO15051162285,2012-10-28,2012-11-09,2012-11-04
358,20121028,20121109,20121104,207,285,1,100,5,SO50212,7,1,2,1229.4589,2458.9178,0.0,0.0,1105.81,2211.62,2458.9178,196.7134,61.4729,BDB8-4FEA-94,PO15051162285,2012-10-28,2012-11-09,2012-11-04
458,20121028,20121109,20121104,207,285,1,100,5,SO50212,8,1,1,44.994,44.994,0.0,0.0,30.9334,30.9334,44.994,3.5995,1.1249,BDB8-4FEA-94,PO15051162285,2012-10-28,2012-11-09,2012-11-04
