ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
589,20130704,20130716,20130711,21545,1,98,10,SO61488,1,1,1,769.49,769.49,0.0,0.0,419.7784,419.7784,769.49,61.5592,19.2373,,,2013-07-04,2013-07-16,2013-07-11
225,20130704,20130716,20130711,21545,1,98,10,SO61488,2,1,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-07-04,2013-07-16,2013-07-11
475,20130704,20130716,20130711,21545,1,98,10,SO61488,3,1,1,69.99,69.99,0.0,0.0,26.1763,26.1763,69.99,5.5992,1.7498,,,2013-07-04,2013-07-16,2013-07-11
355,20130704,20130716,20130711,13561,1,98,10,SO61489,1,1,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,2013-07-04,2013-07-16,2013-07-11
485,20130704,20130716,20130711,13561,1,98,10,SO61489,2,1,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495,,,2013-07-04,2013-07-16,2013-07-11
480,20130704,20130716,20130711,13561,1,98,10,SO61489,3,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-07-04,2013-07-16,2013-07-11
363,20130704,20130716,20130711,15637,1,100,7,SO61490,1,1,1,2294.99,2294.99,0.0,0.0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2013-07-04,2013-07-16,2013-07-11
478,20130704,20130716,20130711,15637,1,100,7,SO61490,2,1,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498,,,2013-07-04,2013-07-16,2013-07-11
214,20130704,20130716,20130711,15637,1,100,7,SO61490,3,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
228,20130704,20130716,20130711,15637,1,100,7,SO61490,4,1,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498,,,2013-07-04,2013-07-16,2013-07-11
225,20130704,20130716,20130711,15637,1,100,7,SO61490,5,1,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-07-04,2013-07-16,2013-07-11
359,20130704,20130716,20130711,15086,1,100,7,SO61491,1,1,1,2294.99,2294.99,0.0,0.0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2013-07-04,2013-07-16,2013-07-11
537,20130704,20130716,20130711,15086,1,100,7,SO61491,2,1,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875,,,2013-07-04,2013-07-16,2013-07-11
528,20130704,20130716,20130711,15086,1,100,7,SO61491,3,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
222,20130704,20130716,20130711,15086,1,100,7,SO61491,4,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
359,20130704,20130716,20130711,15118,1,98,10,SO61492,1,1,1,2294.99,2294.99,0.0,0.0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2013-07-04,2013-07-16,2013-07-11
489,20130704,20130716,20130711,11667,1,100,1,SO61493,1,1,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498,,,2013-07-04,2013-07-16,2013-07-11
480,20130704,20130716,20130711,11643,1,100,1,SO61494,1,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-07-04,2013-07-16,2013-07-11
484,20130704,20130716,20130711,11643,1,100,1,SO61494,2,1,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988,,,2013-07-04,2013-07-16,2013-07-11
234,20130704,20130716,20130711,11506,1,19,6,SO61495,1,1,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498,,,2013-07-04,2013-07-16,2013-07-11
529,20130704,20130716,20130711,11498,1,19,6,SO61496,1,1,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-07-04,2013-07-16,2013-07-11
539,20130704,20130716,20130711,11498,1,19,6,SO61496,2,1,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248,,,2013-07-04,2013-07-16,2013-07-11
480,20130704,20130716,20130711,11498,1,19,6,SO61496,3,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-07-04,2013-07-16,2013-07-11
541,20130704,20130716,20130711,27637,1,100,1,SO61497,1,1,1,28.99,28.99,0.0,0.0,10.8423,10.8423,28.99,2.3192,0.7248,,,2013-07-04,2013-07-16,2013-07-11
530,20130704,20130716,20130711,27637,1,100,1,SO61497,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
222,20130704,20130716,20130711,27637,1,100,1,SO61497,3,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
538,20130704,20130716,20130711,28232,1,100,1,SO61498,1,1,1,21.49,21.49,0.0,0.0,8.0373,8.0373,21.49,1.7192,0.5373,,,2013-07-04,2013-07-16,2013-07-11
480,20130704,20130716,20130711,28232,1,100,1,SO61498,2,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-07-04,2013-07-16,2013-07-11
483,20130704,20130716,20130711,28232,1,100,1,SO61498,3,1,1,120.0,120.0,0.0,0.0,44.88,44.88,120.0,9.6,3.0,,,2013-07-04,2013-07-16,2013-07-11
535,20130704,20130716,20130711,11277,1,19,6,SO61499,1,1,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248,,,2013-07-04,2013-07-16,2013-07-11
528,20130704,20130716,20130711,11277,1,19,6,SO61499,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
485,20130704,20130716,20130711,11277,1,19,6,SO61499,3,1,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495,,,2013-07-04,2013-07-16,2013-07-11
217,20130704,20130716,20130711,11277,1,19,6,SO61499,4,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
467,20130704,20130716,20130711,11277,1,19,6,SO61499,5,1,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123,,,2013-07-04,2013-07-16,2013-07-11
528,20130704,20130716,20130711,23689,1,100,4,SO61500,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
536,20130704,20130716,20130711,23689,1,100,4,SO61500,2,1,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498,,,2013-07-04,2013-07-16,2013-07-11
482,20130704,20130716,20130711,23689,1,100,4,SO61500,3,1,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-07-04,2013-07-16,2013-07-11
529,20130704,20130716,20130711,24961,1,100,1,SO61501,1,1,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-07-04,2013-07-16,2013-07-11
540,20130704,20130716,20130711,24961,1,100,1,SO61501,2,1,1,32.6,32.6,0.0,0.0,12.1924,12.1924,32.6,2.608,0.815,,,2013-07-04,2013-07-16,2013-07-11
217,20130704,20130716,20130711,24961,1,100,1,SO61501,3,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
536,20130704,20130716,20130711,18449,1,19,6,SO61502,1,1,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498,,,2013-07-04,2013-07-16,2013-07-11
528,20130704,20130716,20130711,18449,1,19,6,SO61502,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
222,20130704,20130716,20130711,18449,1,19,6,SO61502,3,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
536,20130704,20130716,20130711,23687,1,100,1,SO61503,1,1,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498,,,2013-07-04,2013-07-16,2013-07-11
478,20130704,20130716,20130711,14574,1,19,6,SO61504,1,1,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498,,,2013-07-04,2013-07-16,2013-07-11
477,20130704,20130716,20130711,14574,1,19,6,SO61504,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
222,20130704,20130716,20130711,14574,1,19,6,SO61504,3,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
463,20130704,20130716,20130711,14574,1,19,6,SO61504,4,1,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123,,,2013-07-04,2013-07-16,2013-07-11
475,20130704,20130716,20130711,20349,1,100,4,SO61505,1,1,1,69.99,69.99,0.0,0.0,26.1763,26.1763,69.99,5.5992,1.7498,,,2013-07-04,2013-07-16,2013-07-11
476,20130704,20130716,20130711,19018,1,100,4,SO61506,1,1,1,69.99,69.99,0.0,0.0,26.1763,26.1763,69.99,5.5992,1.7498,,,2013-07-04,2013-07-16,2013-07-11
472,20130704,20130716,20130711,19018,1,100,4,SO61506,2,1,1,63.5,63.5,0.0,0.0,23.749,23.749,63.5,5.08,1.5875,,,2013-07-04,2013-07-16,2013-07-11
477,20130704,20130716,20130711,23554,1,19,6,SO61507,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
528,20130704,20130716,20130711,19082,1,98,10,SO61508,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
217,20130704,20130716,20130711,19082,1,98,10,SO61508,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
528,20130704,20130716,20130711,21533,1,98,10,SO61509,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
535,20130704,20130716,20130711,21533,1,98,10,SO61509,2,1,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248,,,2013-07-04,2013-07-16,2013-07-11
480,20130704,20130716,20130711,21533,2,98,10,SO61509,3,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-07-04,2013-07-16,2013-07-11
484,20130704,20130716,20130711,21533,1,98,10,SO61509,4,1,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988,,,2013-07-04,2013-07-16,2013-07-11
539,20130704,20130716,20130711,20133,1,98,10,SO61510,1,1,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248,,,2013-07-04,2013-07-16,2013-07-11
529,20130704,20130716,20130711,20133,1,98,10,SO61510,2,1,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-07-04,2013-07-16,2013-07-11
538,20130704,20130716,20130711,21077,1,100,7,SO61511,1,1,1,21.49,21.49,0.0,0.0,8.0373,8.0373,21.49,1.7192,0.5373,,,2013-07-04,2013-07-16,2013-07-11
480,20130704,20130716,20130711,21077,1,100,7,SO61511,2,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-07-04,2013-07-16,2013-07-11
529,20130704,20130716,20130711,28570,1,100,10,SO61512,1,1,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-07-04,2013-07-16,2013-07-11
472,20130704,20130716,20130711,28570,1,100,10,SO61512,2,1,1,63.5,63.5,0.0,0.0,23.749,23.749,63.5,5.08,1.5875,,,2013-07-04,2013-07-16,2013-07-11
529,20130704,20130716,20130711,22701,1,100,8,SO61513,1,1,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-07-04,2013-07-16,2013-07-11
491,20130704,20130716,20130711,22701,1,100,8,SO61513,2,1,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498,,,2013-07-04,2013-07-16,2013-07-11
538,20130704,20130716,20130711,25541,1,100,8,SO61514,1,1,1,21.49,21.49,0.0,0.0,8.0373,8.0373,21.49,1.7192,0.5373,,,2013-07-04,2013-07-16,2013-07-11
541,20130704,20130716,20130711,14784,1,98,10,SO61515,1,1,1,28.99,28.99,0.0,0.0,10.8423,10.8423,28.99,2.3192,0.7248,,,2013-07-04,2013-07-16,2013-07-11
530,20130704,20130716,20130711,14784,1,98,10,SO61515,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
480,20130704,20130716,20130711,14784,2,98,10,SO61515,3,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-07-04,2013-07-16,2013-07-11
530,20130704,20130716,20130711,17186,1,98,10,SO61516,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
480,20130704,20130716,20130711,17186,2,98,10,SO61516,2,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-07-04,2013-07-16,2013-07-11
537,20130704,20130716,20130711,13071,1,19,6,SO61517,1,1,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875,,,2013-07-04,2013-07-16,2013-07-11
537,20130704,20130716,20130711,11235,1,100,1,SO61518,1,1,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875,,,2013-07-04,2013-07-16,2013-07-11
528,20130704,20130716,20130711,11235,1,100,1,SO61518,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
222,20130704,20130716,20130711,11235,1,100,1,SO61518,3,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
363,20130704,20130716,20130711,12180,1,100,1,SO61519,1,1,1,2294.99,2294.99,0.0,0.0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2013-07-04,2013-07-16,2013-07-11
485,20130704,20130716,20130711,12180,1,100,1,SO61519,2,1,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495,,,2013-07-04,2013-07-16,2013-07-11
222,20130704,20130716,20130711,12180,1,100,1,SO61519,3,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
357,20130704,20130716,20130711,12078,1,100,1,SO61520,1,1,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,2013-07-04,2013-07-16,2013-07-11
485,20130704,20130716,20130711,12078,1,100,1,SO61520,2,1,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495,,,2013-07-04,2013-07-16,2013-07-11
487,20130704,20130716,20130711,12078,1,100,1,SO61520,3,1,1,54.99,54.99,0.0,0.0,20.5663,20.5663,54.99,4.3992,1.3748,,,2013-07-04,2013-07-16,2013-07-11
363,20130704,20130716,20130711,15490,1,19,6,SO61521,1,1,1,2294.99,2294.99,0.0,0.0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2013-07-04,2013-07-16,2013-07-11
528,20130704,20130716,20130711,15490,1,19,6,SO61521,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
537,20130704,20130716,20130711,15490,1,19,6,SO61521,3,1,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875,,,2013-07-04,2013-07-16,2013-07-11
217,20130704,20130716,20130711,15490,1,19,6,SO61521,4,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
463,20130704,20130716,20130711,15490,1,19,6,SO61521,5,1,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123,,,2013-07-04,2013-07-16,2013-07-11
583,20130704,20130716,20130711,23423,1,6,9,SO61522,1,1,1,1700.99,1700.99,0.0,0.0,1082.51,1082.51,1700.99,136.0792,42.5248,,,2013-07-04,2013-07-16,2013-07-11
491,20130704,20130716,20130711,23423,1,6,9,SO61522,2,1,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498,,,2013-07-04,2013-07-16,2013-07-11
374,20130704,20130716,20130711,20609,1,6,9,SO61523,1,1,1,2443.35,2443.35,0.0,0.0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,2013-07-04,2013-07-16,2013-07-11
529,20130704,20130716,20130711,20609,1,6,9,SO61523,2,1,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-07-04,2013-07-16,2013-07-11
540,20130704,20130716,20130711,20609,1,6,9,SO61523,3,1,1,32.6,32.6,0.0,0.0,12.1924,12.1924,32.6,2.608,0.815,,,2013-07-04,2013-07-16,2013-07-11
214,20130704,20130716,20130711,20609,1,6,9,SO61523,4,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
467,20130704,20130716,20130711,20609,1,6,9,SO61523,5,1,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123,,,2013-07-04,2013-07-16,2013-07-11
388,20130704,20130716,20130711,25213,1,6,9,SO61524,1,1,1,1120.49,1120.49,0.0,0.0,713.0798,713.0798,1120.49,89.6392,28.0123,,,2013-07-04,2013-07-16,2013-07-11
529,20130704,20130716,20130711,25213,1,6,9,SO61524,2,1,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-07-04,2013-07-16,2013-07-11
539,20130704,20130716,20130711,25213,1,6,9,SO61524,3,1,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248,,,2013-07-04,2013-07-16,2013-07-11
222,20130704,20130716,20130711,25213,1,6,9,SO61524,4,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
357,20130704,20130716,20130711,13650,2,6,9,SO61525,1,1,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,2013-07-04,2013-07-16,2013-07-11
477,20130704,20130716,20130711,13650,1,6,9,SO61525,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
478,20130704,20130716,20130711,13650,1,6,9,SO61525,3,1,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498,,,2013-07-04,2013-07-16,2013-07-11
560,20130704,20130716,20130711,23730,1,19,6,SO61526,1,1,1,1214.85,1214.85,0.0,0.0,755.1508,755.1508,1214.85,97.188,30.3713,,,2013-07-04,2013-07-16,2013-07-11
214,20130704,20130716,20130711,23730,1,19,6,SO61526,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
578,20130704,20130716,20130711,23731,1,19,6,SO61527,1,1,1,1214.85,1214.85,0.0,0.0,755.1508,755.1508,1214.85,97.188,30.3713,,,2013-07-04,2013-07-16,2013-07-11
217,20130704,20130716,20130711,23731,1,19,6,SO61527,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
570,20130704,20130716,20130711,24957,1,100,4,SO61528,1,1,1,742.35,742.35,0.0,0.0,461.4448,461.4448,742.35,59.388,18.5588,,,2013-07-04,2013-07-16,2013-07-11
214,20130704,20130716,20130711,24957,1,100,4,SO61528,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
578,20130704,20130716,20130711,23829,1,19,6,SO61529,1,1,1,1214.85,1214.85,0.0,0.0,755.1508,755.1508,1214.85,97.188,30.3713,,,2013-07-04,2013-07-16,2013-07-11
482,20130704,20130716,20130711,23829,1,19,6,SO61529,2,1,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-07-04,2013-07-16,2013-07-11
605,20130704,20130716,20130711,26200,1,19,6,SO61530,1,1,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998,,,2013-07-04,2013-07-16,2013-07-11
214,20130704,20130716,20130711,26200,1,19,6,SO61530,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
606,20130704,20130716,20130711,18476,1,100,4,SO61531,1,1,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998,,,2013-07-04,2013-07-16,2013-07-11
479,20130704,20130716,20130711,18476,1,100,4,SO61531,2,1,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-07-04,2013-07-16,2013-07-11
477,20130704,20130716,20130711,18476,1,100,4,SO61531,3,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
487,20130704,20130716,20130711,18476,1,100,4,SO61531,4,1,1,54.99,54.99,0.0,0.0,20.5663,20.5663,54.99,4.3992,1.3748,,,2013-07-04,2013-07-16,2013-07-11
484,20130704,20130716,20130711,18476,1,100,4,SO61531,5,1,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988,,,2013-07-04,2013-07-16,2013-07-11
606,20130704,20130716,20130711,23265,1,100,1,SO61532,1,1,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998,,,2013-07-04,2013-07-16,2013-07-11
479,20130704,20130716,20130711,23265,1,100,1,SO61532,2,1,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-07-04,2013-07-16,2013-07-11
477,20130704,20130716,20130711,23265,1,100,1,SO61532,3,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
481,20130704,20130716,20130711,23265,1,100,1,SO61532,4,1,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-07-04,2013-07-16,2013-07-11
604,20130704,20130716,20130711,23183,1,100,4,SO61533,1,1,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998,,,2013-07-04,2013-07-16,2013-07-11
479,20130704,20130716,20130711,23183,1,100,4,SO61533,2,1,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-07-04,2013-07-16,2013-07-11
604,20130704,20130716,20130711,18475,1,100,1,SO61534,1,1,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998,,,2013-07-04,2013-07-16,2013-07-11
477,20130704,20130716,20130711,18475,1,100,1,SO61534,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
479,20130704,20130716,20130711,18475,1,100,1,SO61534,3,1,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-07-04,2013-07-16,2013-07-11
487,20130704,20130716,20130711,18475,1,100,1,SO61534,4,1,1,54.99,54.99,0.0,0.0,20.5663,20.5663,54.99,4.3992,1.3748,,,2013-07-04,2013-07-16,2013-07-11
484,20130704,20130716,20130711,18475,1,100,1,SO61534,5,1,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988,,,2013-07-04,2013-07-16,2013-07-11
604,20130704,20130716,20130711,22733,1,100,1,SO61535,1,1,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998,,,2013-07-04,2013-07-16,2013-07-11
479,20130704,20130716,20130711,22733,1,100,1,SO61535,2,1,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-07-04,2013-07-16,2013-07-11
580,20130704,20130716,20130711,17521,1,100,4,SO61536,1,1,1,1700.99,1700.99,0.0,0.0,1082.51,1082.51,1700.99,136.0792,42.5248,,,2013-07-04,2013-07-16,2013-07-11
231,20130704,20130716,20130711,17521,1,100,4,SO61536,2,1,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498,,,2013-07-04,2013-07-16,2013-07-11
386,20130704,20130716,20130711,24100,1,98,10,SO61537,1,1,1,1120.49,1120.49,0.0,0.0,713.0798,713.0798,1120.49,89.6392,28.0123,,,2013-07-04,2013-07-16,2013-07-11
477,20130704,20130716,20130711,24100,1,98,10,SO61537,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-04,2013-07-16,2013-07-11
479,20130704,20130716,20130711,24100,1,98,10,SO61537,3,1,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-07-04,2013-07-16,2013-07-11
214,20130704,20130716,20130711,24100,1,98,10,SO61537,4,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-07-04,2013-07-16,2013-07-11
590,20130704,20130716,20130711,14670,1,6,9,SO61538,1,1,1,769.49,769.49,0.0,0.0,419.7784,419.7784,769.49,61.5592,19.2373,,,2013-07-04,2013-07-16,2013-07-11
474,20130704,20130716,20130711,14670,1,6,9,SO61538,2,1,1,69.99,69.99,0.0,0.0,26.1763,26.1763,69.99,5.5992,1.7498,,,2013-07-04,2013-07-16,2013-07-11
225,20130704,20130716,20130711,14670,1,6,9,SO61538,3,1,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-07-04,2013-07-16,2013-07-11
536,20130705,20130717,20130712,20282,1,6,9,SO61539,1,1,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498,,,2013-07-05,2013-07-17,2013-07-12
528,20130705,20130717,20130712,20282,1,6,9,SO61539,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-07-05,2013-07-17,2013-07-12
480,20130705,20130717,20130712,20282,1,6,9,SO61539,3,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-07-05,2013-07-17,2013-07-12
